ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _supplier,Meta: _original_sku,Meta: _awdp_category,Meta: _compatible_brands
,simple,AWDP-VGB-FT-31,Wenco Snap-In Vinyl Glazing Bead | AWDP-TI-90,1,0,visible,"Available in white. Minimum order of 120 lineal feet and sold in 6&#8242; (72"") lengths.","Available in white. Minimum order of 120 lineal feet and sold in 6&#8242; (72"") lengths.",,,taxable,,1,,,0,0,,,,,1,,,346.54,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-90.jpg,,,,,,,,,314,Details,"Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-VGB-FT-31,Glazing & Seals,
,simple,AWDP-PAEE-2982A,Wenco Window Sash Lock,1,0,visible,"Comes in left or right hand. Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white.","Comes in left or right hand. Available in beige, bronze, chestnut bronze, clay, coppertone, gold and white.",,,taxable,,1,,,0,0,,,,,1,,,40.51,Window Operators & Cranks,"casement, hinge, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PT-27-3.jpg,,,,,,,,,315,Details,"Color: Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left Hand, Right Hand",1,0,All Window Door Parts,AWDP-PAEE-2982A,Window Operators & Cranks,
,simple,AWDP-VGB-FT-31,Snap-In Vinyl Glazing Bead | AWDP-LEE-14617,1,0,visible,"Available in beige, bronze and white. Minimum order of 120 lineal feet and is shipped in lengths of 8&#8242; (96"").","Available in beige, bronze and white. Minimum order of 120 lineal feet and is shipped in lengths of 8&#8242; (96"").",,,taxable,,1,,,0,0,,,,,1,,,986.77,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-14617-1-1.jpg,,,,,,,,,316,Details,"Color: Beige, Bronze, White, Length: 120', 160', 192', 256', 320'",1,0,Andersen,AWDP-VGB-FT-31,Glazing & Seals,"Andersen, Norco"
,simple,AWDP-TE-727,Wenco Window Model JX7 Friction Shoe,1,0,visible,Available in white. Measurements: 2 1/16″ x 1″ Sold in packs of twelve (12).,Available in white. Measurements: 2 1/16″ x 1″ Sold in packs of twelve (12).,,,taxable,,1,,,0,0,,,,,1,,,147.82,Sash & Frame Parts,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/BT-5PP-12.jpg,,,,,,,,,317,,,1,0,All Window Door Parts,AWDP-TE-727,Sash & Frame Parts,
,simple,AWDP-E-2014,Sliding Patio Door Handle Set | White,1,0,visible,Available in white. Mounting holes are 3-15/16 in. on center,Available in white. Mounting holes are 3-15/16 in. on center,,,taxable,,1,,,0,0,,,,,1,,,65.55,Door Hardware,"lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/CPR-25-1.jpg,,,,,,,,,318,,,1,0,All Window Door Parts,AWDP-E-2014,Door Hardware,
,simple,AWDP-TO-634,White Weather Seal Polyflex,1,0,visible,Available in white. Sold in packs of 20. Ships in lengths of 7&#8242; (140 lineal feet).,Available in white. Sold in packs of 20. Ships in lengths of 7&#8242; (140 lineal feet).,,,taxable,,1,,,0,0,,,,,1,,,177.95,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TO-310.jpg,,,,,,,,,319,,,1,0,Truth/Entrygard,AWDP-TO-634,Weatherstripping & Seals,Truth
,simple,AWDP-LEE-16067,Snap-In Vinyl Glazing Bead | AWDP-TI-533,1,0,visible,"Available in bronze and white. Shipped in lengths of 6 feet (72"") with a mimimum order of 120 lineal feet.","Available in bronze and white. Shipped in lengths of 6 feet (72"") with a mimimum order of 120 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,224.41,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-533.jpg,,,,,,,,,320,Details,"Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-LEE-16067,Glazing & Seals,
,simple,AWDP-VGB-FT-31,Snap-In Vinyl Glazing Bead | AWDP-TI-67,1,0,visible,"Available in gray and white. Shipped in 6 foot (72"") lengths with a minimum order of 120 lineal feet.","Available in gray and white. Shipped in 6 foot (72"") lengths with a minimum order of 120 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,168.91,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-67.jpg,,,,,,,,,321,Details,"Length: 120', 144', 192', 240', 360'",1,0,Truth/Entrygard,AWDP-VGB-FT-31,Glazing & Seals,"Truth, Norco"
,simple,AWDP-VGB-FI-77,Vinyl Glazing Bead Muntin Bar | AWDP-TI-36,1,0,visible,"Available in white. Sold in 6 foot (72"") lengths with a mimimum order of 120 lineal feet.","Available in white. Sold in 6 foot (72"") lengths with a mimimum order of 120 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,588.17,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-36.jpg,,,,,,,,,322,Details,"Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-VGB-FI-77,Glazing & Seals,
,simple,AWDP-E-2014,Patio Door Tandem Roller,1,0,visible,Available in nylon and stainless steel. Sold in pairs.,Available in nylon and stainless steel. Sold in pairs.,,,taxable,,1,,,0,0,,,,,1,,,192.45,Door Hardware,"roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LIER-SPB-1.jpg,,,,,,,,,323,Details,"Outer Ring: Nylon, Stainless Steel",1,0,All Window Door Parts,AWDP-E-2014,Door Hardware,
,simple,AWDP-CP-219,"WinDoor Window and Patio Door Parts | 3"" Delrin Rollers Stainless Steel",1,0,visible,"3"" Delrin roller &#8211; priced per pair","3"" Delrin roller &#8211; priced per pair",,,taxable,,1,,,0,0,,,,,1,,,381.61,Door Hardware,"roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/DR.jpg,,,,,,,,,324,,,1,0,All Window Door Parts,AWDP-CP-219,Door Hardware,
,simple,AWDP-VGB-FT-15,Snap-In Vinyl Glazing Bead | AWDP-TI-456,1,0,visible,"Available in bronze, tan and white. Minimum order is 120 feet and is shipped in 6 foot (72"") lengths.","Available in bronze, tan and white. Minimum order is 120 feet and is shipped in 6 foot (72"") lengths.",,,taxable,,1,,,0,0,,,,,1,,,237.61,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-456.jpg,,,,,,,,,325,Details,"Color: Bronze, Tan, White, Length: 120', 144', 192', 240', 360'",1,0,Peachtree,AWDP-VGB-FT-15,Glazing & Seals,"Pella, Peachtree"
,simple,AWDP-LIER-SPB,Glass Patio Door Handle,1,0,visible,"Available in almond, antique brass, black, brass, bronze, brushed chrome and white. Offset latch. Screw hole spacing 3-15/16"" 8- 1/2"" long, 1"" wide","Available in almond, antique brass, black, brass, bronze, brushed chrome and white. Offset latch. Screw hole spacing 3-15/16"" 8- 1/2"" long, 1"" wide",,,taxable,,1,,,0,0,,,,,1,,,151.39,Door Hardware,"lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PO-245-1.jpg,,,,,,,,,326,Details,"Color: Almond, Antique Brass, Black, Brass, Bronze, Brushed Chrome, White",1,0,Truth/Entrygard,AWDP-LIER-SPB,Door Hardware,Truth
,simple,AWDP-PA-19,"Truth Single Arm Sill Mounted Casement Operator | 13 1/2""",1,0,visible,"Available in white, bronze and gold. Handing as shown or opposite. Handle sold separately.","Available in white, bronze and gold. Handing as shown or opposite. Handle sold separately.",,,taxable,,1,,,0,0,,,,,1,,,60.22,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-152-1.jpg,,,,,,,,,327,Details,"Color: Bronze, Gold, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-PA-19,Window Operators & Cranks,Truth
,simple,AWDP-PETT-0999,Window Cam Locks and Keeper Assembly,1,0,visible,Sold in packs of two (2). Available in bronze and white.,Sold in packs of two (2). Available in bronze and white.,,,taxable,,1,,,0,0,,,,,1,,,45.37,Sash & Frame Parts,"lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PA-19-2.jpg,,,,,,,,,328,Details,"Color: Bronze, White",1,0,Truth/Entrygard,AWDP-PETT-0999,Sash & Frame Parts,Entrygard
,simple,AWDP-BT-511,Truth Entrygard Folding Handle Coversion Kit,1,0,visible,Available in bronze and white.,Available in bronze and white.,,,taxable,,1,,,0,0,,,,,1,,,42.77,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OA-220-1.jpg,,,,,,,,,329,Details,"Color: Bronze, White",1,0,Truth/Entrygard,AWDP-BT-511,Window Operators & Cranks,Truth
,simple,AWDP-TI-492,Snap-In Vinyl Glazing Bead | AWDP-VGB-IR-11,1,0,visible,"Available in champagne, tan and white. Sold in packs of 20 with lengths of 6 feet (120 total lineal feet per order).","Available in champagne, tan and white. Sold in packs of 20 with lengths of 6 feet (120 total lineal feet per order).",,,taxable,,1,,,0,0,,,,,1,,,301.12,Glazing & Seals,"weatherstrip, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/VGB-IR-11.jpg,,,,,,,,,330,Details,"Color: Champagne, Tan, White",1,0,Oldach,AWDP-TI-492,Glazing & Seals,"Peachtree, Oldach"
,simple,AWDP-VGB-FI-11,Window Frame Weather Strip,1,0,visible,"Available in beige or black. Priced per 4 pieces of length 75"" each.","Available in beige or black. Priced per 4 pieces of length 75"" each.",,,taxable,,1,,,0,0,,,,,1,,,63.01,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/VP-38-1.jpg,,,,,,,,,331,Details,"Color: Beige, Black",1,0,All Window Door Parts,AWDP-VGB-FI-11,Weatherstripping & Seals,
,simple,AWDP-TI-516,Clad Glazing Bead | AWDP-VI-35,1,0,visible,"Available in bronze, brown, pebble and stone white. Sold in lengths of 150 inches. Cut in half for shipping- you will receive 2 pieces of 75 inches each.","Available in bronze, brown, pebble and stone white. Sold in lengths of 150 inches. Cut in half for shipping- you will receive 2 pieces of 75 inches each.",,,taxable,,1,,,0,0,,,,,1,,,76.98,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/VI-35-1.jpg,,,,,,,,,332,Details,"Color: Bronze, Brown, Pebble, Stone White",1,0,All Window Door Parts,AWDP-TI-516,Glazing & Seals,"Marvin, Silverline"
,simple,AWDP-VGB-FT-31,Snap-In Vinyl Glazing Bead | AWDP-TI-367,1,0,visible,"Available in gray. Ships in lenghts of 8&#8242; (96"") with a minimum order of 144 lineal feet.","Available in gray. Ships in lenghts of 8&#8242; (96"") with a minimum order of 144 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,1358.28,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-367.jpg,,,,,,,,,333,Details,"Length: 144', 192', 240', 360'",1,0,Oldach,AWDP-VGB-FT-31,Glazing & Seals,"Peachtree, Oldach"
,simple,AWDP-TI-90,Snap-In Vinyl Glazing Bead | AWDP-TI-365,1,0,visible,"Available in white. Ships in lengths of 8 feet (96"") with a minimum order of 120 lineal feet.","Available in white. Ships in lengths of 8 feet (96"") with a minimum order of 120 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,590.70,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-365.jpg,,,,,,,,,334,Details,"Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-TI-90,Glazing & Seals,
,simple,AWDP-TI-67,Snap-In Vinyl Glazing Bead | AWDP-LEE-16683,1,0,visible,Available in beige and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.,Available in beige and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.,,,taxable,,1,,,0,0,,,,,1,,,237.61,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LEE-16683.jpg,,,,,,,,,335,Details,"Color: Bronze, White, Length: 120', 144', 192', 240', 360'",1,0,All Window Door Parts,AWDP-TI-67,Glazing & Seals,
,simple,AWDP-VGB-FT-31,Snap-In Metal Glazing Bead | AWDP-TI-492,1,0,visible,"Width: 1 1/8"" Available in black, bronze, mill and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.","Width: 1 1/8"" Available in black, bronze, mill and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,298.81,Glazing & Seals,"glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-492.jpg,,,,,,,,,336,Details,"Color: Black, Bronze, Mill, White, Length: 120', 144', 192', 240', 360'",1,0,Truth/Entrygard,AWDP-VGB-FT-31,Glazing & Seals,"Entrygard, Marvin, Peachtree"
,simple,AWDP-JLK,Window Opening and Venting Opener Units,1,0,visible,"Starts opening between 60 &#8211; 77°F, replaces manual vent arm.","Starts opening between 60 &#8211; 77°F, replaces manual vent arm.",,,taxable,,1,,,0,0,,,,,1,,,70.65,Sash & Frame Parts,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/AWO-1.jpg,,,,,,,,,337,,,1,0,All Window Door Parts,AWDP-JLK,Sash & Frame Parts,
,simple,AWDP-PA-19,Casement Awning Window Sash Lock | HomeGard,1,0,visible,"Non-handed. Available in bronze, gold or white.","Non-handed. Available in bronze, gold or white.",,,taxable,,1,,,0,0,,,,,1,,,34.78,Window Operators & Cranks,"screen, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PT-52.jpg,,,,,,,,,338,Details,"Color: Bronze, Gold, White",1,0,Truth/Entrygard,AWDP-PA-19,Window Operators & Cranks,"Truth, Entrygard"
,simple,AWDP-PT-52,Window Sash Pivot Pin | Pack of Six,1,0,visible,Sold in packs of six (6).,Sold in packs of six (6).,,,taxable,,1,,,0,0,,,,,1,,,80.48,Sash & Frame Parts,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PETT-0999.jpg,,,,,,,,,339,,,1,0,All Window Door Parts,AWDP-PT-52,Sash & Frame Parts,Marvin
,simple,AWDP-PT-27,Pocket Style Foam Seals Weatherstrip,1,0,visible,This product is currently out of stock.,This product is currently out of stock.,,,taxable,,1,,,0,0,,,,,1,,,0.00,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/QWS-FFE.jpg,,,,,,,,,340,,,1,0,All Window Door Parts,AWDP-PT-27,Weatherstripping & Seals,
,simple,AWDP-TI-456,Snap-In Vinyl Glazing Bead | AWDP-VGB-IA-71,1,0,visible,"Available in beige, black and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.","Available in beige, black and white. Sold in lengths of 6 feet (72″) with a minimum order of 120 lineal feet.",,,taxable,,1,,,0,0,,,,,1,,,493.76,Glazing & Seals,"casement, awning, glazing, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/VGB-IA-71.jpg,,,,,,,,,341,Details,"Color: Beige, Black, White, Length: 120', 144', 192', 240', 360'",1,0,Oldach,AWDP-TI-456,Glazing & Seals,Oldach
,simple,AWDP-PA-19,Window Support Sash Balance Parts Guides Assemblies,1,0,visible,Sold in packs of twelve (12).,Sold in packs of twelve (12).,,,taxable,,1,,,0,0,,,,,1,,,70.65,Sash & Frame Parts,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TE-727.jpg,,,,,,,,,342,,,1,0,All Window Door Parts,AWDP-PA-19,Sash & Frame Parts,
,simple,AWDP-TO-215,Black Compression Seal Bulb Vinyl Weatherstrip,1,0,visible,Available in black. Comes in 100 lineal foot rolls.,Available in black. Comes in 100 lineal foot rolls.,,,taxable,,1,,,0,0,,,,,1,,,237.19,Weatherstripping & Seals,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TO-360.jpg,,,,,,,,,343,,,1,0,All Window Door Parts,AWDP-TO-215,Weatherstripping & Seals,
,simple,AWDP-JLK,Marvel Power Operator System,1,0,visible,Available with snap bracket type or pull pin bracket type. Colors available: bronze and white.,Available with snap bracket type or pull pin bracket type. Colors available: bronze and white.,,,taxable,,1,,,0,0,,,,,1,,,1107.55,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/FR-90-1.jpg,,,,,,,,,344,Details,"Bracket Type: Pull Pin Bracket, Snap Bracket, Color: Bronze, White",1,0,Truth/Entrygard,AWDP-JLK,Window Operators & Cranks,Truth
,simple,AWDP-OT-230,Wood Casement Window | Sill Stop Wood Cover Replacement Part,1,0,visible,"When ordering, please specify handing and dimensions.","When ordering, please specify handing and dimensions.",,,taxable,,1,,,0,0,,,,,1,,,94.65,Window Operators & Cranks,"casement, weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/WCW-SSW-2.jpg,,,,,,,,,345,Details,"Cutout Location: Left Hand, Right Hand, Dimension E: 3/16"", 5/16""",1,0,Biltbest,AWDP-OT-230,Window Operators & Cranks,Biltbest
,simple,AWDP-PF-97,Wood Grill Pins Fasteners | Clear Plastic Pin Housing,1,0,visible,Available in packs of six (6).,Available in packs of six (6).,,,taxable,,1,,,0,0,,,,,1,,,79.14,Window Operators & Cranks,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/C29-95775-2.jpg,,,,,,,,,346,,,1,0,All Window Door Parts,AWDP-PF-97,Window Operators & Cranks,
,simple,AWDP-PIAE-8999,Wood Sliding Patio Door Interlock Weather Strip Aftermarket Kit,1,0,visible,"Available in sandstone. Length: 79 5/16""","Available in sandstone. Length: 79 5/16""",,,taxable,,1,,,0,0,,,,,1,,,158.88,Weatherstripping & Seals,"weatherstrip, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/LPB-4282.jpg,,,,,,,,,347,,,1,0,All Window Door Parts,AWDP-PIAE-8999,Weatherstripping & Seals,
,simple,AWDP-PT-27,"Wood Window Nailing Flange Replacement Part | 72""",1,0,visible,"Available in packs of three (3). Ships in lengths of 72"".","Available in packs of three (3). Ships in lengths of 72"".",,,taxable,,1,,,0,0,,,,,1,,,79.99,Window Operators & Cranks,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/BBNF.jpg,,,,,,,,,348,,,1,0,All Window Door Parts,AWDP-PT-27,Window Operators & Cranks,General
,simple,AWDP-C29-95775,Wood Window Weather Strip | Leaf Weatherseal,1,0,visible,"Available in beige and white. Sold in 6&#8242; lengths (72"") in groups of 20 pieces (120 feet).","Available in beige and white. Sold in 6&#8242; lengths (72"") in groups of 20 pieces (120 feet).",,,taxable,,1,,,0,0,,,,,1,,,328.88,Weatherstripping & Seals,"casement, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TI-75-1.jpg,,,,,,,,,349,Details,"Color: Beige, White",1,0,All Window Door Parts,AWDP-C29-95775,Weatherstripping & Seals,Marvin
,simple,AWDP-TO-215,Wool Pile Weatherstrip Fuzzy Type Seals | Patio Storm Door Window Seals,1,0,visible,"Available in gray only. Sold in 100 foot increments. The following sizes are available: Backing Width: 3/16"" (.187) 17/64"" (.270) Pile Height: 11/64"" (.170) 13/64"" (.200) 15/64"" (.230) 17/64"" (.260) 19/64"" (.290) 21/64"" (.320) 23/64"" (.350)","Available in gray only. Sold in 100 foot increments. The following sizes are available: Backing Width: 3/16"" (.187) 17/64"" (.270) Pile Height: 11/64"" (.170) 13/64"" (.200) 15/64"" (.230) 17/64"" (.260) 19/64"" (.290) 21/64"" (.320) 23/64"" (.350)",,,taxable,,1,,,0,0,,,,,1,,,94.65,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/TO-76-3.jpg,,,,,,,,,350,Details,"Backing Width: 3/16"" (.187), 17/64"" (.270), Height: 11/64"" (.170), 13/64"" (.200), 15/64"" (.230), 17/64"" (.260), 19/64"" (.290), 21/64"" (.320), 23/64"" (.350)",1,0,All Window Door Parts,AWDP-TO-215,Weatherstripping & Seals,
